SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-2-2021,Single Family Residential,134 43 1/2 St,Lawrenceville,PA,15201,156000,2,2,Lawrenceville,1056,,1880,,148,,Sold,,,https://www.redfin.com/PA/Pittsburgh/134-43rd-1-2-St-15201/home/73557187,West Penn MLS,1462296,N,Y,40.4726997,-79.9621655
PAST SALE,August-28-2020,Single Family Residential,5800 Wilkins,Squirrel Hill,PA,15217,655000,5,4,Squirrel Hill,,,1912,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5800-Wilkins-Ave-15217/home/73557704,West Penn MLS,1417121,N,Y,40.4437229,-79.9235333
PAST SALE,,Townhouse,1 Hemingway St,Pittsburgh,PA,15213,308000,3,1.5,,1302,1568,1995,,237,,,,,https://www.redfin.com/PA/Pittsburgh/1-Hemingway-St-15213/home/73573764,,,N,Y,40.456741,-79.950281
PAST SALE,February-28-2020,Condo/Co-op,146 N Bellefield #604,Oakland,PA,15213,550000,2,2,Oakland,2132,,1986,,258,1070,Sold,,,https://www.redfin.com/PA/Pittsburgh/146-N-Bellefield-Ave-15213/unit-604/home/73574477,West Penn MLS,1431922,N,Y,40.448027,-79.9517524
PAST SALE,July-25-2018,Single Family Residential,430 Enright Ct,East Liberty,PA,15206,67000,2,1,East Liberty,1015,,1972,,66,,Sold,,,https://www.redfin.com/PA/Pittsburgh/430-Enright-Ct-15206/home/73582902,West Penn MLS,1343484,N,Y,40.4614734,-79.9166247
PAST SALE,June-15-2020,Condo/Co-op,923 N Negley Unit B,Highland Park,PA,15206,335000,2,1.5,Highland Park,1364,,1900,,246,240,Sold,,,https://www.redfin.com/PA/Pittsburgh/923-N-Negley-Ave-15206/unit-B/home/74443370,West Penn MLS,1446648,N,Y,40.4731921,-79.9258507
PAST SALE,June-25-2020,Single Family Residential,1581 Woodbine St,Stanton Heights,PA,15201,189900,2,2,Stanton Heights,708,,1948,,268,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1581-Woodbine-St-15201/home/74467926,West Penn MLS,1445171,N,Y,40.4866377,-79.9345947
PAST SALE,March-30-2021,Single Family Residential,1859 Jancey St,Morningside,PA,15206,362765,3,2,Morningside,1176,2613,1928,,308,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1859-Jancey-St-15206/home/74469699,West Penn MLS,1485261,N,Y,40.4872815,-79.925326
PAST SALE,March-8-2019,Single Family Residential,1862 Jancey St,Morningside,PA,15206,222600,2,2.5,Morningside,1871,,1928,,119,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1862-Jancey-St-15206/home/74469721,West Penn MLS,1373784,N,Y,40.4872065,-79.9248605
PAST SALE,December-3-2020,Single Family Residential,6050 Grafton St,Highland Park,PA,15206,475000,4,3,Highland Park,2948,,1962,,161,,Sold,,,https://www.redfin.com/PA/Pittsburgh/6050-Grafton-St-15206/home/74472458,West Penn MLS,1469146,N,Y,40.4754117,-79.9161437
PAST SALE,,Single Family Residential,3107 Centre Ave,Pittsburgh,PA,15219,40000,6,2,,5082,9310,1915,,8,,,,,https://www.redfin.com/PA/Pittsburgh/3107-Centre-Ave-15219/home/74567450,,,N,Y,40.4491005,-79.9620016
PAST SALE,January-22-2021,Condo/Co-op,166 N Dithridge St Unit 2E,Oakland,PA,15213,150000,1,1,Oakland,963,,1928,,156,606,Sold,,,https://www.redfin.com/PA/Pittsburgh/166-N-Dithridge-St-15213/unit-2E/home/74567691,West Penn MLS,1481033,N,Y,40.448595,-79.9513323
PAST SALE,September-18-2020,Single Family Residential,3236 Parkview Ave,Oakland,PA,15213,225000,3,1.5,Oakland,1272,,1925,,177,,Sold,,,https://www.redfin.com/PA/Pittsburgh/3236-Parkview-Ave-15213/home/74578010,West Penn MLS,1455418,N,Y,40.430439,-79.952814
PAST SALE,April-27-2020,Multi-Family (2-4 Unit),4221 Calvin St,Lawrenceville,PA,15201,235000,4,2,Lawrenceville,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4221-Calvin-St-15201/home/74652681,West Penn MLS,1439406,N,Y,40.4666546,-79.9544371
PAST SALE,December-29-2020,Single Family Residential,339 Fisk,Lawrenceville,PA,15201,610000,4,2.5,Lawrenceville,3555,,1900,,172,,Sold,,,https://www.redfin.com/PA/Pittsburgh/339-Fisk-St-15201/home/74652851,West Penn MLS,1478255,N,Y,40.4664085,-79.9575712
PAST SALE,May-16-2019,Single Family Residential,5333 Rosetta St,Garfield,PA,15224,69000,2,1,Garfield,900,,1910,,77,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5333-Rosetta-St-15224/home/74657322,West Penn MLS,1383884,N,Y,40.4673742,-79.9366385
PAST SALE,April-6-2020,Single Family Residential,4810 Rosetta St,Garfield,PA,15224,180000,5,1.5,Garfield,1902,,1895,,95,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4810-Rosetta-St-15224/home/74657627,West Penn MLS,1430787,N,Y,40.4682453,-79.9450406
PAST SALE,April-8-2020,Single Family Residential,5206 Dearborn St,Garfield,PA,15224,265000,2,1.5,Garfield,1004,,1900,,264,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5206-Dearborn-St-15224/home/74657825,West Penn MLS,1436322,N,Y,40.4651893,-79.9393905
PAST SALE,December-18-2020,Single Family Residential,251 Edmond,Bloomfield,PA,15224,190000,2,2,Bloomfield,1320,,1910,,144,,Sold,,,https://www.redfin.com/PA/Pittsburgh/251-Edmond-St-15224/home/74658020,West Penn MLS,1472155,N,Y,40.4637207,-79.9474554
PAST SALE,September-21-2018,Single Family Residential,4923 Wallingford St,Shadyside,PA,15213,889000,6,3.5,Shadyside,5171,,1904,,172,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4923-Wallingford-St-15213/home/74661991,West Penn MLS,1350003,N,Y,40.4529611,-79.9451083
PAST SALE,January-14-2021,Single Family Residential,5435 Potter,Shadyside,PA,15232,487000,2,1.5,Shadyside,3255,,1900,,150,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5435-Potter-St-15232/home/74662434,West Penn MLS,1437906,N,Y,40.4544903,-79.936256
PAST SALE,November-21-2018,Condo/Co-op,5 Bayard Rd #418,Shadyside,PA,15213,223000,2,2,Shadyside,1270,,1969,,176,641,Sold,,,https://www.redfin.com/PA/Pittsburgh/5-Bayard-Rd-15213/unit-418/home/74664637,West Penn MLS,1365616,N,Y,40.4526045,-79.9428352
PAST SALE,July-24-2020,Condo/Co-op,5 Bayard #416,Shadyside,PA,15213,174000,1,1,Shadyside,880,,1969,,198,453,Sold,,,https://www.redfin.com/PA/Pittsburgh/5-Bayard-Rd-15213/unit-416/home/74664638,West Penn MLS,1445108,N,Y,40.4526045,-79.9428352
PAST SALE,October-1-2020,Single Family Residential,4737 Wallingford St,Shadyside,PA,15213,685000,6,4,Shadyside,,,1898,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4737-Wallingford-St-15213/home/74664686,West Penn MLS,1441719,N,Y,40.4524025,-79.9470535
PAST SALE,July-15-2020,Condo/Co-op,128 N Craig St #407,Oakland,PA,15213,175000,1,1,Oakland,1090,,1960,,161,566,Sold,,,https://www.redfin.com/PA/Pittsburgh/128-N-Craig-St-15213/unit-407/home/74664782,West Penn MLS,1442754,N,Y,40.4480778,-79.9483198
PAST SALE,May-5-2020,Condo/Co-op,128 N Craig #616,Oakland,PA,15213,262000,3,3,Oakland,1762,,1957,,149,984,Sold,,,https://www.redfin.com/PA/Pittsburgh/128-N-Craig-St-15213/unit-616/home/74664822,West Penn MLS,1436561,N,Y,40.4480778,-79.9483198
PAST SALE,February-19-2021,Single Family Residential,5316 Ellsworth Ave,Shadyside,PA,15232,890000,5,3.5,Shadyside,3787,,1910,,235,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5316-Ellsworth-Ave-15232/home/74665027,West Penn MLS,1476208,N,Y,40.4523494,-79.9369992
PAST SALE,April-21-2021,Single Family Residential,707 Amberson Ave,Shadyside,PA,15232,2500000,3,4,Shadyside,6732,,1924,,371,,Sold,,,https://www.redfin.com/PA/Pittsburgh/707-Amberson-Ave-15232/home/74665085,West Penn MLS,1470314,N,Y,40.4504469,-79.9400156
PAST SALE,,Single Family Residential,3913 Coleman St,Pittsburgh,PA,15207,90000,2,1,,1246,3600,1939,,72,,,,,https://www.redfin.com/PA/Pittsburgh/3913-Coleman-St-15207/home/74674094,,,N,Y,40.4269771,-79.9419828
PAST SALE,September-23-2020,Single Family Residential,440 Kaercher,Greenfield,PA,15207,285000,3,2,Greenfield,1394,,1976,,204,,Sold,,,https://www.redfin.com/PA/Pittsburgh/440-Kaercher-St-15207/home/74674525,West Penn MLS,1455873,N,Y,40.4245316,-79.9442122
PAST SALE,March-26-2021,Single Family Residential,4222 Haldane St,Greenfield,PA,15207,267500,4,1,Greenfield,1496,,1920,,179,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4222-Haldane-St-15207/home/74677883,West Penn MLS,1483449,N,Y,40.4225606,-79.942857
PAST SALE,May-1-2020,Single Family Residential,4126 Beehner Rd,Bigelow Heights,PA,15217,269900,3,1.5,Bigelow Heights,1200,,1928,,225,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4126-Beehner-Rd-15217/home/74678005,West Penn MLS,1437744,N,Y,40.4231483,-79.9350971
PAST SALE,April-15-2020,Single Family Residential,4212 Millington,Greenfield,PA,15217,266325,3,1.5,Greenfield,,,1967,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4212-Millington-Rd-15217/home/74678121,West Penn MLS,1438414,N,Y,40.4216421,-79.935633
PAST SALE,August-26-2020,Single Family Residential,5150 Natrona Way,Lawrenceville,PA,15201,220000,3,1.5,Lawrenceville,1287,,1900,,171,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5150-Natrona-Way-15201/home/74734999,West Penn MLS,1454702,N,Y,40.4788275,-79.9535773
PAST SALE,March-24-2021,Single Family Residential,5121 Kent Way,Lawrenceville,PA,15201,248000,3,1,Lawrenceville,1188,871,1900,,209,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5121-Kent-Way-15201/home/74735042,West Penn MLS,1482761,N,Y,40.4779954,-79.9532603
PAST SALE,July-20-2020,Single Family Residential,151 45th St,Lawrenceville,PA,15201,565000,3,3.5,Lawrenceville,1927,,1900,,293,,Sold,,,https://www.redfin.com/PA/Pittsburgh/151-45th-St-15201/home/74735384,West Penn MLS,1444897,N,Y,40.473273,-79.960614
PAST SALE,April-30-2021,Townhouse,911 Mccandless Ave,Lawrenceville,PA,15201,446000,3,2.5,Lawrenceville,1342,,1900,,332,,Sold,,,https://www.redfin.com/PA/Pittsburgh/911-McCandless-Ave-15201/home/74736943,West Penn MLS,1481126,N,Y,40.4787315,-79.9491844
PAST SALE,February-18-2020,Single Family Residential,958 Oranmore St,Stanton Heights,PA,15201,120000,3,1.5,Stanton Heights,998,,1950,,120,,Sold,,,https://www.redfin.com/PA/Pittsburgh/958-Oranmore-St-15201/home/74737479,West Penn MLS,1432096,N,Y,40.4768408,-79.9368871
PAST SALE,December-4-2020,Single Family Residential,1140 Brintell St,Stanton Heights,PA,15201,236500,3,2.5,Stanton Heights,1255,,1960,,188,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1140-Brintell-St-15201/home/74737574,West Penn MLS,1474351,N,Y,40.4785586,-79.9376549
PAST SALE,January-4-2021,Single Family Residential,1146 Morningside,Morningside,PA,15206,367500,4,2,Morningside,1820,,1939,,202,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1146-Morningside-Ave-15206/home/74741079,West Penn MLS,1475084,N,Y,40.4787013,-79.9307474
PAST SALE,July-31-2020,Single Family Residential,1315 Cordova Rd,Highland Park,PA,15206,815000,4,4.5,Highland Park,3312,43560,1920,,246,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1315-Cordova-Rd-15206/home/74741318,West Penn MLS,1450997,N,Y,40.4787029,-79.9267251
PAST SALE,May-24-2019,Townhouse,1148 N Negley Ave,Highland Park,PA,15206,348800,4,3,Highland Park,,,1920,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1148-N-Negley-Ave-15206/home/74741482,West Penn MLS,1351091,N,Y,40.476763,-79.923536
PAST SALE,March-26-2020,Single Family Residential,1009 Duffield,Morningside,PA,15206,281500,5,3.5,Morningside,2600,,1929,,108,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1009-Duffield-St-15206/home/74741736,West Penn MLS,1404082,N,Y,40.4766861,-79.9320153
PAST SALE,February-21-2019,Multi-Family (2-4 Unit),918 Chislett,Morningside,PA,15206,240000,6,2,Morningside,,,1905,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/918-Chislett-St-15206/home/74741790,West Penn MLS,1362103,N,Y,40.4751201,-79.929873
PAST SALE,March-29-2019,Multi-Family (2-4 Unit),5454 Stanton Ave,East Liberty,PA,15206,275000,5,3,East Liberty,,,1895,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5454-Stanton-Ave-15206/home/74741867,West Penn MLS,1367573,N,Y,40.472236,-79.9288675
PAST SALE,September-15-2020,Single Family Residential,5544 Wellesley Ave,Highland Park,PA,15206,560000,5,2.5,Highland Park,2772,,1925,,202,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5544-Wellesley-Ave-15206/home/74742127,West Penn MLS,1460007,N,Y,40.4742185,-79.9263847
PAST SALE,October-9-2020,Single Family Residential,5626 Jackson St,Highland Park,PA,15206,365000,4,3,Highland Park,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5626-Jackson-St-15206/home/74742172,West Penn MLS,1444937,N,Y,40.4723372,-79.9247467
PAST SALE,,Single Family Residential,6 Sheridan Ct,Pittsburgh,PA,15206,365000,3,2.5,,1500,5640,1966,,243,,,,,https://www.redfin.com/PA/Pittsburgh/6-Sheridan-Ct-15206/home/74742714,,,N,Y,40.4742054,-79.9167559
PAST SALE,,Single Family Residential,708 N Negley Ave,Pittsburgh,PA,15206,262000,6,4.5,,4640,7500,1900,,56,,,,,https://www.redfin.com/PA/Pittsburgh/708-N-Negley-Ave-15206/home/74743451,,,N,Y,40.4700853,-79.9265721
PAST SALE,December-31-2020,Multi-Family (2-4 Unit),715 N Negley Ave,East Liberty,PA,15206,325000,,,East Liberty,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/715-N-Negley-Ave-15206/home/74743455,West Penn MLS,1473239,N,Y,40.4702965,-79.9271842
PAST SALE,November-6-2020,Single Family Residential,723 N Beatty St,East Liberty,PA,15206,325000,5,1.5,East Liberty,2612,,1885,,124,,Sold,,,https://www.redfin.com/PA/Pittsburgh/723-N-Beatty-St-15206/home/74744030,West Penn MLS,1462371,N,Y,40.4690858,-79.9228902
PAST SALE,November-6-2020,Single Family Residential,209 N Fairmount St,Garfield,PA,15206,140000,4,2,Garfield,2072,,1910,,68,,Sold,,,https://www.redfin.com/PA/Pittsburgh/209-N-Fairmount-St-15206/home/74744265,West Penn MLS,1469198,N,Y,40.4654904,-79.9318841
PAST SALE,April-23-2021,Multi-Family (2-4 Unit),230 N Fairmount,Garfield,PA,15206,453000,4,3,Garfield,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/230-N-Fairmount-St-15206/home/74744341,West Penn MLS,1489007,N,Y,40.4662684,-79.9310063
PAST SALE,June-27-2019,Multi-Family (2-4 Unit),710 Collins Ave,East Liberty,PA,15206,220000,6,3,East Liberty,,,1920,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/710-Collins-St-15206/home/74744471,West Penn MLS,1376608,N,Y,40.4676433,-79.9181832
PAST SALE,April-1-2021,Multi-Family (2-4 Unit),5972 Alder St,Shadyside,PA,15232,546300,4,3,Shadyside,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5972-Alder-St-15232/home/74745828,West Penn MLS,1484527,N,Y,40.4569925,-79.9261567
PAST SALE,December-31-2020,Multi-Family (5+ Unit),641 Summerlea,Shadyside,PA,15232,525000,4,5,Shadyside,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/641-Summerlea-St-15232/home/74745947,West Penn MLS,1473595,N,Y,40.4540075,-79.9307474
PAST SALE,August-18-2020,Single Family Residential,428 Stratton Ln,Shadyside,PA,15206,592000,4,2.5,Shadyside,1843,,1921,,321,,Sold,,,https://www.redfin.com/PA/Pittsburgh/428-Stratton-Ln-15206/home/74746622,West Penn MLS,1454433,N,Y,40.4538206,-79.9241649
PAST SALE,July-15-2020,Condo/Co-op,5825 5th Ave #110,Shadyside,PA,15232,160000,1,1,Shadyside,,,1968,,,254,Sold,,,https://www.redfin.com/PA/Pittsburgh/5825-Fifth-Ave-15232/unit-110/home/74749243,West Penn MLS,1445708,N,Y,40.4513215,-79.9263972
PAST SALE,June-15-2020,Single Family Residential,1081 Shady,Squirrel Hill,PA,15232,1270000,6,4.5,Squirrel Hill,6539,,1907,,194,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1081-Shady-Ave-15232/home/74749267,West Penn MLS,1440265,N,Y,40.4510434,-79.9198605
PAST SALE,December-15-2020,Single Family Residential,95 E Woodland,Shadyside,PA,15232,1850000,6,4.5,Shadyside,5281,43560,1934,,350,125,Sold,,,https://www.redfin.com/PA/Pittsburgh/95-Woodland-Rd-15232/home/74749315,West Penn MLS,1470865,N,Y,40.4505346,-79.9234896
PAST SALE,,Condo/Co-op,1201 Shady Ave,Pittsburgh,PA,15232,357000,3,1,,2267,,1924,,157,,,,,https://www.redfin.com/PA/Pittsburgh/1201-Shady-Ave-15232/home/74749649,,,N,Y,40.4476562,-79.921216
PAST SALE,November-18-2019,Townhouse,5632 Wilkins Ave,Squirrel Hill,PA,15217,264000,5,1.5,Squirrel Hill,2151,,1929,,123,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5632-Wilkins-Ave-15217/home/74749806,West Penn MLS,1422713,N,Y,40.4438525,-79.9264919
PAST SALE,April-30-2021,Single Family Residential,5421 Aylesboro Ave,Squirrel Hill,PA,15217,610000,3,2,Squirrel Hill,1532,6534,1950,,398,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5421-Aylesboro-Ave-15217/home/74751118,West Penn MLS,1489173,N,Y,40.4387322,-79.9326711
PAST SALE,December-20-2019,Single Family Residential,5853 Aylesboro Ave,Squirrel Hill,PA,15217,1325000,6,5,Squirrel Hill,3971,,1900,,334,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5853-Aylesboro-Ave-15217/home/74751256,West Penn MLS,1422080,N,Y,40.4402085,-79.9209755
PAST SALE,July-10-2020,Single Family Residential,5881 Shady Forbes Ter,Squirrel Hill,PA,15217,299276,2,2.5,Squirrel Hill,1292,,1928,,232,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5881-Shady-Forbes-Ter-15217/home/74751278,West Penn MLS,1449992,N,Y,40.4375309,-79.9194232
PAST SALE,December-16-2019,Single Family Residential,5340 Pocusset St,Squirrel Hill,PA,15217,394000,3,3,Squirrel Hill,,,1934,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5340-Pocusset-St-15217/home/74754017,West Penn MLS,1417387,N,Y,40.4304795,-79.9315781
PAST SALE,,Single Family Residential,5636 Phillips Ave,Pittsburgh,PA,15217,330000,4,1,,2176,3900,1916,,152,,,,,https://www.redfin.com/PA/Pittsburgh/5636-Phillips-Ave-15217/home/74754295,,,N,Y,40.4309778,-79.9260255
PAST SALE,December-21-2020,Single Family Residential,3478 Beechwood Blvd,Squirrel Hill,PA,15217,185000,3,1.5,Squirrel Hill,1584,6098,1930,,117,,Sold,,,https://www.redfin.com/PA/Pittsburgh/3478-Beechwood-Blvd-15217/home/74758044,West Penn MLS,1479382,N,Y,40.4220323,-79.9273809
PAST SALE,,Condo/Co-op,1660 Murray Ave #25,Pittsburgh,PA,15217,474000,2,2,,1545,,2000,,307,,,,,https://www.redfin.com/PA/Pittsburgh/1660-Murray-Ave-15217/unit-25/home/74775528,,,N,Y,40.4388194,-79.9235552
PAST SALE,July-16-2018,Condo/Co-op,300 N Woodland Rd Unit 2A,Shadyside,PA,15232,810000,3,3,Shadyside,,,,,,1514,Sold,,,https://www.redfin.com/PA/Pittsburgh/300-N-Woodland-Rd-15232/unit-2A/home/79735008,West Penn MLS,1313520,N,Y,40.4511747,-79.9232246
PAST SALE,December-15-2020,Condo/Co-op,260 42nd St #6,Lawrenceville,PA,15201,217000,1,1,Lawrenceville,,,2015,,,300,Sold,,,https://www.redfin.com/PA/Pittsburgh/260-42nd-St-15201/unit-6/home/87228117,West Penn MLS,1461004,N,Y,40.4688388,-79.9586087
PAST SALE,,Single Family Residential,315 N Evaline St,Pittsburgh,PA,15224,140000,3,1,,1530,1980,1920,,92,,,,,https://www.redfin.com/PA/Pittsburgh/315-N-Evaline-St-15224/home/147556668,,,N,Y,40.466817,-79.9408538
PAST SALE,April-24-2020,Single Family Residential,4362 Coleridge St,Stanton Heights,PA,15201,125000,2,1,Stanton Heights,918,,1950,,136,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4362-Coleridge-St-15201/home/73509473,West Penn MLS,1426510,N,Y,40.479281,-79.941891
PAST SALE,March-5-2020,Single Family Residential,4912 Broad St,Garfield,PA,15224,325220,3,2,Garfield,1524,4726,2006,,213,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4912-Broad-St-15224/home/74436483,West Penn MLS,1433117,N,Y,40.4665935,-79.9444744
PAST SALE,July-2-2018,Single Family Residential,4407 Stanton Ave,Stanton Heights,PA,15201,194501,4,2.5,Stanton Heights,1640,,1920,,119,,Sold,,,https://www.redfin.com/PA/Pittsburgh/4407-Stanton-Ave-15201/home/74467762,West Penn MLS,1334222,N,Y,40.482167,-79.9401904
PAST SALE,April-30-2018,Single Family Residential,329 W Penn Pl,Friendship Park,PA,15224,292000,3,1,Friendship Park,1284,,1925,,227,,Sold,,,https://www.redfin.com/PA/Pittsburgh/329-W-Penn-Pl-15224/home/74661357,West Penn MLS,1329654,N,Y,40.4612856,-79.9423325
PAST SALE,February-26-2021,Single Family Residential,5211 Powhattan St,Bloomfield,PA,15224,200000,3,1.5,Bloomfield,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5211-Powhattan-St-15224/home/74662274,West Penn MLS,1482594,N,Y,40.4571156,-79.9419974
PAST SALE,May-31-2018,Condo/Co-op,825 Morewood Unit F-1,Shadyside,PA,15213,260000,2,1.5,Shadyside,,,,,,686,Sold,,,https://www.redfin.com/PA/Pittsburgh/825-Morewood-Ave-15213/unit-F1/home/74665543,West Penn MLS,1329972,N,Y,40.4477993,-79.9422526
PAST SALE,June-29-2018,Condo/Co-op,5100 Fifth Ave #309,Shadyside,PA,15232,290000,2,2,Shadyside,,,1953,,,720,Sold,,,https://www.redfin.com/PA/Pittsburgh/5100-Fifth-Ave-15232/unit-309/home/74665882,West Penn MLS,1307745,N,Y,40.4474226,-79.9389966
PAST SALE,August-14-2020,Condo/Co-op,144 N Dithridge St #508,Oakland,PA,15213,125000,1,1,Oakland,1192,,1940,,105,785,Sold,,,https://www.redfin.com/PA/Pittsburgh/144-N-Dithridge-St-15213/unit-508/home/74567621,West Penn MLS,1453044,N,Y,40.4480938,-79.9508711
PAST SALE,April-2-2021,Condo/Co-op,5 Bayard Rd #712,Shadyside,PA,15213,299900,3,2,Shadyside,1511,,1969,,198,866,Sold,,,https://www.redfin.com/PA/Pittsburgh/5-Bayard-Rd-15213/unit-712/home/74665129,West Penn MLS,1484029,N,Y,40.4526045,-79.9428352
PAST SALE,June-19-2018,Single Family Residential,324 E 10th Ave,Homestead,PA,15120,62918,4,1.5,Homestead,,,1910,,,,Sold,,,https://www.redfin.com/PA/Homestead/324-E-10th-Ave-15120/home/74479869,West Penn MLS,1297372,N,Y,40.4068619,-79.9067856
PAST SALE,February-18-2021,Single Family Residential,1916 Sidney St,South Side,PA,15203,315000,3,3,South Side,1664,,1900,,189,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1916-Sidney-St-15203/home/74478545,West Penn MLS,1472969,N,Y,40.4293941,-79.9782895
PAST SALE,March-20-2020,Condo/Co-op,5903 5th Ave #101,Shadyside,PA,15232,250000,2,2,Shadyside,1270,,1968,,197,495,Sold,,,https://www.redfin.com/PA/Pittsburgh/5903-Fifth-Ave-15232/unit-101/home/73583260,West Penn MLS,1433813,N,Y,40.4517079,-79.925462
